weather,temp_max,temp_min,precipitation,wind
sun,-1.356898030908047,8.447336065742652,4.0153880958077615,2.9624872673683633
snow,4.632570984407378,9.339794551704111,0.0869500980553394,3.6854045151835195
rain,0.49542335156161615,8.181244432816358,8.342514002808725,6.596537560714844
drizzle,27.450703135241934,9.681894415480372,0.39278683994282154,3.47270345233008
drizzle,0.3790828267679553,6.535543612053994,0.11066446557001779,3.3343419538867205
sun,14.591034867411548,0.8187428936143004,-0.7147747289689456,3.3854873548436535
rain,9.707413383938931,-0.1615470113128994,7.60127442024592,2.434059890536993
rain,13.399022580323246,12.711147427721254,31.32333393118904,2.141216627571528
rain,4.016385708840085,0.28698136778047956,0.15061709263385964,3.314831386168929
fog,15.280729738217474,4.8943290503971895,8.357200471349843,0.8388180851663652
sun,15.4462352410676,5.092763493350912,-1.1127095164753105,8.721487332744498
rain,11.579836102075332,13.370971292938457,3.3177210778841935,2.5224216998088105
sun,9.86944012288659,-6.6960036470773865,-0.7171973925138072,2.106273056657255
rain,4.42510823798014,-3.9562163155161127,0.42009035379422544,3.6935286765373148
fog,8.167018225078072,8.49797826308766,9.01067214738128,1.8223266817481678
sun,10.406801508703664,-0.5885806805854062,0.49097758235518674,3.14220187252179
drizzle,20.804438377333856,-4.517968230194072,-0.1399688764219,1.2901459579875514
sun,8.350806551631308,5.150319857578944,-1.355373770199639,8.545450427316288
sun,13.327274769330838,11.293420172913255,1.918309480154287,1.3684915507256388
drizzle,13.556548172308458,5.0657785964306825,17.844738480181753,2.272863315098215
sun,6.319347472591446,-0.21320281632662255,-0.3575204460327132,4.258478429573479
rain,4.915169805703868,-3.292075635387441,0.10228351588910119,2.6549489278720353
rain,11.220276586044424,-7.672254358535429,0.16883976159243613,8.531743645018532
rain,0.14069387095853172,-4.781479589477056,11.078619820437584,6.343515051526834
rain,23.86469655890963,1.8358363834360443,-0.38738498045696224,0.9110037086454025
rain,9.274820025803836,6.017635353297402,-0.3126686989489794,2.526912894657819
drizzle,10.366435741030879,-4.150509509844279,-1.867951667130818,8.195379293987083
sun,6.420055971200863,10.819005755526943,1.5776322195736554,1.8616528495006106
sun,26.176570844243432,-6.101206348671265,0.017514337511606047,0.7554861058397105
snow,27.743833165190456,-2.5015715938002723,2.526777720056952,1.3072862842959259
snow,11.007247544744425,11.99721609111823,6.250091309298173,1.44845991855722
rain,9.284173692234031,0.5680394976861799,33.62766348323943,7.818192851836723
sun,2.9533292455212243,-3.087471854806568,4.309945183141269,1.7069484738606098
sun,0.18690885772837476,7.4241482904536795,1.3693665852440613,3.8288884935242606
fog,6.967341992299049,-2.1168300967524325,0.8325701308201006,4.296535722381318
rain,1.3624857007188222,3.066064456510282,0.6872039488669284,0.9458716826700075
rain,8.64493380174022,8.61856021756905,0.7216172482596109,8.157886343198399
fog,33.671948212166036,-4.654299587745715,2.089526219569553,3.057732091953139
rain,-3.0472851598936,-2.0516339374702124,-0.924793229076991,9.285373234094399
drizzle,15.958565697640374,-3.5888945417747755,0.9965339457028749,9.171677195224772
sun,9.420686277441732,0.8833092458704643,0.05577273502399424,3.7115046971188708
fog,14.446855238756898,1.081713388156641,3.7800448397919166,6.00563102060518
rain,13.383178717262327,-8.59288620488931,-0.5095341713313088,1.004618075147516
sun,-1.4994460380275465,-3.8248148610108674,-0.33261314605359943,1.851532642779523
rain,-5.42119842896425,-3.1736643737109445,-0.1832172947623864,1.2150545707954454
sun,11.521855318324851,10.151279089140743,0.5028523596354316,3.7386588453946668
drizzle,34.73145069908219,3.8934179831815485,10.983103164848893,4.30379955353847
drizzle,8.61771469111947,5.353417473994057,4.586463529462921,7.665378061657487
sun,5.587853099938498,-1.290774784090401,0.40584424425742105,5.723435722425303
rain,-1.3399728896762684,11.704883717725957,1.975128009014113,3.434969533638144
sun,8.997187318114884,7.360632994552351,0.34501185198150774,6.899220648859754
sun,9.480162440702776,8.924872069629833,4.148395078855754,4.438149987503451
sun,11.998794398690825,-4.955168104043156,-0.42897877135136253,3.701721107117335
rain,6.876172836633707,1.190921479467326,2.494353473453748,5.177934967842207
sun,32.536783283542626,-5.7320895112146255,-0.7529105723119753,3.38845827758934
drizzle,5.381352769442743,0.5587928977003068,8.938987326961195,2.9927548038565437
fog,4.1629408645532555,-3.237253450383944,5.139272775745062,0.8037711078031138
sun,-0.0980355949382813,-5.2760280079819895,3.020503681650806,3.4654035263108915
fog,19.268920598995052,11.950268660170504,0.4440906377547494,0.564092403390984
fog,1.9132223406101252,7.276456013537573,-0.8193081933528931,4.042344644216826
snow,23.008442573079098,3.5764861665792735,1.2814195390083183,5.336778036808598
sun,16.374006417552636,3.301529817199851,5.399746114115352,1.368033716538831
sun,3.701791922552605,9.638877837089483,-1.9857228390386408,2.161704938190707
fog,10.168145819343408,1.190821644356954,1.2685590419763355,6.863875896262215
sun,11.305268360395782,-4.911126261445154,0.31842642137510935,6.0620489674753975
drizzle,3.73329249123211,5.726283478850501,-0.16234505652645917,2.6296749154793124
sun,0.4937225521446254,0.19564890170772944,0.6041759875527893,4.760623623391775
rain,5.471235671162545,2.27957831743557,3.3818117928537523,3.563782191726491
drizzle,15.333800565602258,11.922767303018414,1.521941008712666,0.09826021159628119
sun,0.8694629958628565,10.129950506530902,-0.5848716557027148,2.8073941594521465
snow,1.4638928655917856,-5.01908425614925,0.5861432018743683,6.055636086281015
rain,2.5690961353507062,-4.956397195722234,3.6100729105032188,0.3167375424842397
fog,3.409198429187013,8.597991784888375,-0.08085056336930498,0.4999647248971221
sun,25.409583870790453,-8.232356795859584,0.1371255948571604,1.3693590858578453
snow,7.379524716325507,-5.30896866105335,4.6163867745454095,1.3681195174932674
rain,9.635114989945931,-6.295265594591842,-0.7136849319436556,1.770043782168453
rain,-1.1027026540098388,6.810455352027944,0.23107275676842276,1.6183759161908042
sun,5.555061401107067,8.283303488742366,5.366093905396224,8.00242439777879
fog,5.244315411681363,10.281713674637384,4.352683981493616,5.883260360548561
sun,11.231601086292342,8.633242334892191,0.32230374833133596,0.7619484179594334
fog,14.850485863558513,2.2668513756032116,-0.33763441663459115,0.7079183834975038
sun,1.3055109411148416,-3.0678346106183882,-0.4378523651330818,4.277772388818157
fog,7.3619338073882385,-6.8836510096883,3.1025307084796983,1.6543075214175096
fog,-1.282636778463521,7.661818681184767,-0.26253660538637996,4.0364428923609035
drizzle,4.040766636610447,15.960241257866711,3.007034317573279,6.428200847594147
sun,12.490647076119599,-2.1703899230126935,1.8683674347725203,-0.30678288356531386
sun,10.310334448112858,0.05764722974465236,5.0665352909691235,7.3311370248600545
snow,15.837604767236838,9.864812506992452,0.6628530137894019,1.6972762235406251
rain,2.646636884225292,8.51924841491053,0.5511261838605059,3.6078109523310773
sun,17.493098136583544,11.793758891432502,0.4558498030381329,6.3890457610133575
rain,6.639330335720531,-5.276393339529098,-0.49457428308292795,3.5514342194650173
rain,25.104666756945672,9.780244807037205,6.106959338956875,5.783053952350145
snow,13.256611018520127,12.663570459923104,2.897806974864775,3.355738418261389
drizzle,8.371383636951789,9.639634415844487,2.097769347052342,3.803990272035543
rain,16.82297803311505,9.08785127544955,0.3004985192996641,2.749701746614931
snow,6.7961326283075865,1.8926186964129974,5.718230564302111,8.47158938639215
rain,9.179610491034241,7.259067581131036,9.003068986647742,4.711253952586021
sun,1.6570740291030912,4.969265707341975,0.41912041834623553,3.5570359370238194
drizzle,4.540540288082722,16.751029846601796,1.121425449261953,5.353101483488152
sun,13.992007610920025,-5.560763264303553,0.8881967791911297,5.164004025998498
sun,10.500503680006894,6.443685562043805,0.38763100623383917,1.1994571638514213
fog,5.250609712173199,-6.459593254904808,-0.7919076368275103,4.03451055058277
fog,13.933291065992332,9.523362596914014,0.45745939378821093,4.471496209587891
drizzle,2.5373297459888478,2.083375044641327,-0.44860363422846333,2.3890968083130875
rain,12.515172898689979,9.792009785236203,5.256064578161664,2.9020705126571165
rain,1.1144419851794332,10.258735719731572,0.2786453591330609,9.428627249692951
sun,-3.5034619122104247,13.333993686395972,-0.9513978757367288,0.47514270509700496
fog,0.675856576406641,6.207306483130865,-3.569805011164671,3.0562687808504245
snow,2.110670250291444,3.8064121228926964,-0.16022080166986147,0.622589689552655
sun,24.737788903015986,1.3090201929821021,3.606691593195641,3.1471429602846595
fog,12.047308662254833,-0.6998925215908307,16.752823174997907,2.282793969846018
rain,-1.0076648545756612,7.07869000997852,-0.46681482449022976,4.517718751441904
fog,13.33748267090217,7.757989381082295,-0.0726209556351642,1.998994938595788
rain,-3.948577326610084,8.40119966936689,10.884401388513325,2.432210052658753
snow,23.547865607273536,2.458770677101597,4.495172895355662,3.341642634625314
rain,18.122473343247652,4.605958049173826,0.4414395068332136,3.686862030247354
sun,8.604254888120517,-0.11009255379956996,-1.5219501103697224,3.476197300699964
fog,12.055427168814164,9.029775310693493,1.791808063548401,4.341587266114266
sun,7.389319235008064,0.5972205091849051,1.308886255468261,3.25234216619254
sun,25.52676722361774,0.089109714948804,3.0520056980655936,3.053364785469613
snow,4.1084654624689385,1.4596165016652762,-0.005509654477406605,3.472764363526428
snow,11.03339497575139,-3.4911499243310264,8.42062440794387,1.815071355956858
fog,11.315714732743244,8.252940345665674,0.23390698605472882,2.938678115240979
drizzle,-3.3251335566625992,4.182889241235035,9.016554912305859,4.111563841223893
fog,33.02061772333161,3.2192508690363417,0.21151889519545064,6.3802348634808395
rain,12.594518664919566,-3.738961117141384,-0.16574752151066002,1.3678232533372685
rain,36.318547800728574,9.919092568696184,-0.06100156388692578,7.571429115650104
fog,3.634880640680361,11.304508668692069,11.730323903815387,2.3764399716569558
sun,4.139690609849959,2.290254858606004,4.194055030721093,3.713404389332573
drizzle,12.405301880502044,-8.139625364412083,0.7161243356935664,6.27288683215467
rain,7.129140560016828,9.823960315228735,4.206469551625992,0.8001692039352593
drizzle,3.8703470493602374,7.634618578081788,12.394222556167566,0.6295776019599226
sun,14.428246664406489,11.887566876994827,16.443379558958576,0.8031988999172525
snow,17.25224923985134,7.922960791917716,4.222265303291147,1.7599025688474534
drizzle,21.817458421227478,6.2203055570873484,6.118755990147486,6.42783388840381
rain,2.320010573816621,-0.5041780915691563,2.641135263577032,2.344200844304976
fog,12.123269244901326,-1.012382181606025,-0.6172890159832638,1.5508326741527467
sun,1.4438198099700064,-3.7936460878161444,3.8211438260419155,4.610206383466382
rain,5.851017128287425,-2.314954376543232,-0.07226189088810071,3.4616417869324465
sun,1.7070538135535294,11.275717862582953,3.656784334332748,2.6927119095069965
sun,15.22744272779965,0.9201406486837661,-0.529662895199273,3.1215187048797084
rain,0.6891470693460084,11.553937073083658,2.6713941618153902,2.6923655342118877
sun,13.402364487137056,8.823490006291744,5.38832913763921,3.148061115360315
drizzle,5.751470419141669,5.11467830059623,1.610822857765163,3.9212658011962347
sun,1.3241276393148604,11.72354067943542,1.8941884819824948,-0.07900416278497861
snow,5.622181376229629,7.104362985714395,-0.26408366259335014,6.319890633597937
rain,-1.2274969782581329,3.5296898775083916,0.19291494077618307,0.07353563320774002
sun,19.116202959235387,10.449738949550651,4.087105562811448,3.455705261840366
sun,16.69579905521009,12.439935848013935,-1.5449537243574785,1.816120697248424
rain,23.725265536341908,-1.8272011410538975,1.8654215370399108,1.4034286384431853
fog,9.21755011866274,3.1859021274387778,-0.4417211597540403,6.576105564364024
fog,15.367069480931832,-6.002910182071967,-0.2891350177053335,2.6543799410870688
snow,13.25608150171605,2.3824645870526013,5.028225292157674,0.7348487731108694
drizzle,-2.077354503676633,5.261070679597483,-0.6270473553521054,2.195059613105045
sun,9.95116906552687,9.329463144848035,-0.39425827379873885,2.819006315388666
sun,13.41749427736848,-4.818957528852708,0.7723753411478047,2.8489933405585024
sun,17.73588407160468,-1.7492318722998523,4.175504650904063,0.6060210202187681
snow,17.516237702617385,-4.668107180304658,-0.8554216426215102,6.3764591509467445
fog,2.147771845058982,-1.59011478939805,-1.2105677772461432,8.558621647552469
sun,14.44083473405454,2.9593030933660893,1.829096803964975,3.6692553108528267
rain,13.162539872633303,1.2402592230505682,9.34223686929368,2.021375635864143
sun,1.9786835489041907,8.452674586147676,3.4433617381031096,1.2313642378689411
fog,9.020235941954235,-3.381960789904835,4.553717138673185,1.3542607407825697
snow,15.064486990220349,-2.301269005906502,25.606721241878706,4.133263466960971
drizzle,-0.2080459902544091,5.904612194723739,14.787658427090756,6.179451384329396
sun,8.566623678202092,-1.564956940494349,0.49376031015318844,7.9861600812321125
snow,25.40339583321148,-0.951300049772237,-1.32532592489738,2.850782213519478
sun,14.828426135738237,7.639387112699871,1.0553862944412211,3.762539323299131
sun,30.06912549917113,-4.44752331335639,4.482287210831974,2.7264359478968476
snow,-5.5119533196417025,-0.8385723768732423,3.8079381760702735,6.537362190523229
fog,-1.1264482558673488,5.143173904393788,14.989243008961637,3.763124293225214
rain,-0.5624670375546688,-4.309382652058368,8.374691190396126,2.2717547860363476
rain,-0.3457908711473866,9.572557816776134,-0.48137408517360447,3.3813731889612586
sun,8.616072360673856,10.023258934232697,0.5862003632861028,5.481886109669579
sun,8.604044772178796,-4.213115798844915,-0.293247847584082,4.011803173589735
fog,15.926789846667873,-3.586839031909518,-0.2840330650828702,5.2703865603155275
snow,23.330501380593187,7.722696997323985,-0.15765953072098535,1.9884588887024504
drizzle,15.644937745612115,-2.859614924547167,-0.10105953605747033,0.710434306752557
rain,20.849756570238668,1.986052107316596,-0.20501981927060933,5.3058054596174715
fog,27.625396241861452,-5.9263928887426,4.02218382045989,3.233443727409446
fog,1.3593437341263503,-2.2000902407585237,-0.24320247325723368,3.9073792710104676
sun,4.851134996276372,6.21171280188134,-0.1215717705605214,2.935059332410788
sun,21.55860329896772,2.0074298413026894,9.850891130813688,1.791874043817076
rain,26.796174820979047,11.665468796021266,4.260023476380078,3.0958159296698575
fog,-2.5283022452624673,11.610087792339584,-0.4002192893244857,3.443299064751069
drizzle,25.323682906483025,-6.122164307463686,0.9484704417471557,3.4041412022197997
fog,17.23680585552398,-3.2640938539118447,-0.032400792200500864,6.323122128521988
snow,5.528417296975683,-7.946845030062527,-0.1593576050276389,4.2328599281519725
sun,13.729640099702298,-8.48069291149791,0.5213558715435117,4.135541079982061
snow,2.9667784772572796,7.955494188550567,-0.3173503511789328,0.972613089066268
drizzle,3.0174893546175623,-5.198853085172344,-0.08809346449262628,4.2099177364214135
rain,8.782910181578528,10.448197147530145,2.668077928093656,1.888566195349883
rain,1.2546240846493175,-2.723969317956811,3.368022035008634,2.4841161569554453
rain,12.34509196488819,5.659444305239853,-0.7642484929633284,2.480107267347998
rain,12.071442005081925,-3.9164625898793664,1.1521655000423665,0.7704694926001412
sun,7.8516022770744405,-8.211271711983445,0.210647672225573,5.071259987659253
sun,0.7148428414336403,-4.9922814682006145,1.599152990015307,3.0416127405535027
snow,33.069375921840226,3.842163024860152,8.628287946457315,6.581543806553974
sun,8.923901688630195,-1.2376090803984556,9.866569542293151,2.370022749568898
drizzle,0.49604185406625123,8.295323550810215,-0.17147086893046865,0.08099913393438707
sun,3.086711663579694,3.1865039977377676,6.742118134315479,1.957260132752118
fog,27.804935433367163,-5.128099898820299,5.608202073156827,1.2695670019665972
sun,12.076357699817452,-1.2867785551444149,0.8195497523039444,8.419481181364226
fog,17.768958290207046,8.138482173042709,1.2873495393109127,2.68218297576517
drizzle,10.33745443946732,12.002299647402605,0.6437028241518631,4.304464294941688
snow,8.644293783172161,7.5866332210096115,0.6211362804935724,1.143765293104461
sun,8.658072377587185,3.891016266811275,-0.5413827092606529,2.698224051290896
drizzle,15.075277078468336,2.942870618180123,-0.5703322772293044,1.1809579709374156
snow,-0.3074533326738291,2.20065286369379,8.981308358652887,1.922534755738051
drizzle,25.064023177689418,2.78358331560109,2.022859899582849,6.512874445926231
rain,13.464608474077643,9.568413811198262,2.97729357932625,3.1939565153198886
sun,4.973328371151961,0.44764456257249313,4.314961985185115,3.228909793245318
rain,-0.6976110794421295,8.446247492988187,-3.6818222759116406,2.2929885414183078
snow,25.43044257593737,5.5281157094692865,10.42389707452561,3.316361051560025
drizzle,3.30370093902703,11.115448412702003,-1.8660745886059107,8.693076216187833
rain,8.133994348481739,-8.902434068278652,0.20038315948258179,7.9738890380367975
rain,5.518487335496043,0.08342072004302593,0.8876127316420523,4.20931735480165
snow,11.299079084701892,-4.1351781253620965,-0.5884686369927816,2.162796355054963
rain,22.19993435129112,5.855878457354706,-0.021474011459007906,5.774155237065443
drizzle,4.176804575717884,-2.802573150664412,7.373481716411346,6.330870159169424
rain,-1.354402669413242,8.997600051812507,0.416513641609263,2.468031443045666
sun,3.3434574462008455,0.5418330137108811,6.004516726053617,2.8107950534239285
sun,18.087231903468034,3.0383480039655835,29.014867341793952,4.072756546472911
sun,8.724850626025997,7.798407420101231,-0.7640825545385564,4.344666838130278
rain,4.071099061236261,1.1333200091762,0.27586627807958075,0.7373365077067998
snow,23.811433457420044,13.170510493884267,0.7103032559072365,7.365414078744326
snow,13.046708440694697,-7.768937016856669,0.8396419536315707,5.251058678769161
sun,11.804016515604678,1.3438236628675277,0.10500895141133042,6.083564587246356
rain,7.105205642248225,1.1605433320100553,-0.9515825616669931,2.1567025044919528
rain,1.4177639530595858,-4.469779528456536,3.3909408043360854,2.424176635932588
fog,9.521942028464133,11.39993452369256,-0.3785769582824771,4.48731728018616
sun,18.977963874585612,1.9357869432300943,7.477845016869321,5.800004762084841
sun,33.97362720722448,6.440590433121436,0.7531170945979587,4.517096834760487
rain,14.808295818850256,3.0089132827299943,-0.12032756277456469,3.9145940323460446
sun,5.326741981098435,7.643103177727404,-0.12075995500417228,5.918452256390594
sun,10.28153803444978,9.074883321725066,1.3634526412359698,3.7457290521780773
rain,7.185279418848776,11.443724006206057,5.191013534111635,2.7501383596040356
sun,13.209573348467666,-3.232620934624574,0.4086415279037351,3.3258530180514994
rain,7.214065560515801,7.661819191352506,0.523665360083557,3.6849805138230747
rain,17.41994904615267,6.03795939676386,-1.7545109735685667,2.0757005958600354
rain,22.622711040080763,-1.4167261561519604,0.3985320852782977,4.031695233863212
sun,1.7024823598848835,-4.142883128693979,-0.42456331402294245,1.4994256739161043
fog,21.413247366933053,-2.084807363711285,0.08427960798047042,1.949786181247268
rain,17.24740988377567,-4.212847612277377,4.963137378948644,0.8408203961571588
sun,5.718908000612882,0.8605136581667041,4.2536923667104185,6.220354801539138
sun,-1.5072264647763347,8.755848966187772,-0.7488907082457182,4.164776738301977
rain,10.769821170991037,7.35638867120164,1.4822729093306741,4.2849843061370585
sun,29.25860286890832,8.852796081815931,0.7186620940053329,2.102006004796247
rain,7.688866523743665,-10.176829523984198,0.4967710205536699,2.890093758109777
sun,8.019652384486744,4.428867922679434,22.81375463074713,5.917717696740198
fog,11.014170499018439,-4.145155828093014,-0.07626824106138211,3.0726303792684475
rain,16.179567615986727,12.541568500733803,5.526069582125638,2.8524990380726782
drizzle,13.32066639369401,9.400095868131995,0.8714962844756572,0.5842428099214871
snow,7.255625277834275,-0.8051894914334413,0.2398103740905425,2.2686060063858853
rain,8.222146716331714,12.705793089772206,-0.18036077709557352,2.1216375916896832
snow,13.598264077251457,7.6278608962282695,0.24047907187543746,4.0237912755188034
fog,8.840789082630616,-5.039083099816051,0.5898303921078624,9.786633357081916
sun,21.134846234196246,-0.8183868305544325,15.06623192618973,4.2807882142078615
snow,2.7079632611506987,8.149855852586896,-1.1770662087257127,0.6145826335102447
rain,9.175483568462639,-1.7521439255299436,14.791420604314567,4.6674618223739355
rain,15.750166058917923,0.23198613584733727,0.3875458224694655,3.4695304342293696
drizzle,6.1552992319176365,4.713758326463231,8.04349075914995,7.1829713461527005
sun,4.05452527726504,0.3573479355631479,-0.12171589062788732,1.8469748423607122
sun,3.0444570262426773,-0.183540650477807,-0.674597414205156,4.712045574075418
drizzle,14.928532083016094,0.28104510046787856,19.61858803010487,2.7947484167305405
drizzle,-2.066811801401512,7.4409109490851835,0.45633253228252035,1.5203755131562329
sun,7.622910330875593,6.560293071345682,8.636986537355186,2.928651831760265
sun,8.437961920376397,-3.2940678317633085,0.03197017020218324,3.2807161360203554
fog,5.557882201393626,7.128864301484966,2.723309702497934,1.0696511336295655
sun,29.827170458043433,15.520112434121918,5.974301932801199,5.630933454368745
rain,16.644735639341654,7.66916815761401,0.3284080065094063,5.855931236093503
sun,15.996233407659844,6.837664630688734,-0.2507023785093314,4.884590777701447
fog,10.30252838035946,-2.661382506985841,0.11158335129064875,4.535496064652721
fog,5.8184299304229805,-6.595528463165004,-1.3713673690419714,3.535181687429828
drizzle,2.2469565914235328,3.1542823384806304,-0.30047067004669714,2.3553803521435226
rain,8.357424180978,10.81449663797732,5.712185406983018,6.029628777423282
rain,14.375052147478975,-3.75599824896957,1.6983731104829758,1.3908729303134353
sun,15.590625438721451,-0.8910124499963425,0.42036638357491146,7.036581858120935
fog,1.003236132318786,3.224045455068222,-0.28707528754366696,5.397812461548971
fog,12.345216465359638,-4.462747798787309,0.47728006096155956,1.5749631443670509
rain,7.794676119034684,7.405523163959925,-0.12367808346000676,1.8414036474871147
drizzle,28.26371515635376,-1.1307570675840972,-0.25336610727557796,3.071005894209831
snow,15.063056392285384,11.890591789053557,9.079180808707237,1.6107202974813257
sun,5.241166887124892,12.904869086330645,-0.025553514629449606,2.371232771629403
fog,7.891243702940619,0.304670613413546,0.2502906641834164,4.602052014232996
sun,2.1003552280366167,3.550961689928909,16.287207076963877,1.4011588080090567
rain,27.568657962286544,0.4310282307879315,6.616890870050112,3.0388889706952447
snow,0.6843538752954881,3.1164800353043436,2.269101407207705,4.8999171157117205
fog,14.790711094515904,8.88534478348091,8.208286461326812,1.4238769475307465
snow,9.093068987840017,-4.8377001339620085,0.2995772190246344,2.454376455519454
rain,3.579406860410947,9.278262710692905,-0.5303303164913586,3.3787497169151237
rain,5.758723476349056,-2.4749585416692397,0.3016465633309486,2.192706942651544
drizzle,6.620618922623914,-7.663548554095938,3.9987291501170934,1.8519805432748098
snow,10.94464255597195,5.822440533322923,-0.37119570978972016,4.176676031381505
rain,16.533825839944676,-5.4971346529938625,13.49128619168614,3.82082570435394
sun,8.586652979566953,-0.883820349580579,21.48255461585412,0.650076385797715
fog,10.609945349397226,11.473000492001459,0.15789137956042812,2.19427257597299
sun,11.442664825806816,3.7452102807510297,7.763727620557459,1.5499272665598398
fog,5.065489434663547,-1.7134508329668598,4.156446065214601,5.580098817154744
fog,4.496721819527571,-0.1701313481906615,3.3580885661720323,1.204799144452922
sun,19.64015603540429,13.638269031794843,4.988338228052036,1.6710628387786968
snow,20.999815751984826,-5.429925783953151,-0.3396826307609266,9.266873802479301
snow,0.35712088900410033,-1.2756334520606911,8.566886809264583,6.275367754536375
rain,11.832279521067973,7.381260470972231,38.089983282457766,2.1003499000034784
rain,5.430073419944804,5.326853569746085,7.166225083259781,1.9176752462611057
sun,6.040658648382593,6.92187343510198,-0.17008332626137315,1.633170910760532
snow,9.943418078815935,7.761230476719876,-0.5244715858622556,2.6914775323170956
sun,-1.3123182626592702,-4.223838615091415,0.42523002406017363,3.272334641381728
fog,11.602402036755636,10.089680926323634,-0.38717577248177987,2.2359820604813008
drizzle,3.838100087028467,3.28848115321073,4.07423770703601,4.452173857004155
drizzle,19.747427486416008,-0.8254752409093995,0.7415448051790785,2.1536607602803644
drizzle,3.9794393842618243,7.803263706796357,6.420928693537712,1.4455565055659785
sun,20.399048136266725,-8.436767986988738,0.39027896152138974,3.6345605475106475
rain,16.392236777982745,-1.4213970161640734,-0.3723659416634714,1.8361029165971754
sun,2.584555019217016,1.5667928151465067,0.22513576944468308,2.680712512660711
rain,-2.235954397750527,-3.345444527417051,-0.5999334434152379,2.6434943435744125
sun,8.283722953580646,7.405055340144458,9.568297859697088,5.981496646612266
rain,8.088330085163735,-0.415519905784878,0.25620547441487446,2.7688539102356273
rain,-1.1678895111305885,6.651180172273722,4.454939122679694,6.816359078307515
drizzle,-1.3883014262294355,12.535049322297658,-1.0420828516874334,2.3390948043327127
drizzle,22.98680408612765,9.834452187722828,0.2791906085089137,1.4193115514468972
rain,10.66119728290302,5.236451341379856,0.9803183499365684,3.7260035308057518
drizzle,26.396484776952846,-1.1296445145911216,2.4015327556593755,5.170389757606523
fog,35.554993964662586,-0.9634220215137151,22.653063483241112,7.310602637734904
fog,11.16945274231477,5.452065613230526,15.55813923210552,4.274322867381485
drizzle,6.554205077858789,-0.8461599934226094,-0.2191808784284858,3.26432007752622
sun,7.266736674580244,-1.1276311888655581,1.2356156391912687,3.6979981441899343
drizzle,21.770751860782173,1.093867928863186,6.056837612950078,5.117434726580069
sun,10.630980752735276,4.695358098526539,0.2289964853923715,6.1589089727895185
rain,25.29322979082618,1.9234390734485978,12.3984044329622,3.857351641068088
rain,2.047567054835256,6.681250214346331,2.8338182656641138,4.396596558817735
snow,5.853246450112648,10.900531580346179,-0.3980039864299613,1.3983769455576638
sun,10.611020376037363,-1.6939454967086738,0.30166565203193685,3.3034446646602396
rain,8.829106435668963,-0.6924671097299355,3.5876635587107026,5.011460226452657
fog,9.040142613898437,-5.2472647910389565,0.450094889193946,3.394600202428183
fog,5.556934220869449,-1.4248866709228245,0.7181835154946321,4.941035900125834
sun,-2.8942254669960037,7.597535505564167,-0.3775497279309393,2.713974941675427
fog,8.793504382789234,-0.32436189759304684,-1.8151823803943545,4.62071612667393
sun,-3.989398850486463,-0.9741242269973679,-0.49338635169290557,6.12910034580282
drizzle,15.960789912754299,-3.8655518194103844,-0.19849397961649742,1.1774352662964007
fog,6.5379569305309015,-0.4466554048602197,-0.9087655235408882,0.5285466668643721
sun,-3.2414956242271455,0.21677578224241711,1.428219000699707,1.5812031905018196
drizzle,16.858683621781072,6.834388340938721,0.4603462893603443,3.1674814372885955
